ProductID,Name,Category,Price,Stock
897,Authority,Books,482.73,127
898,Accept,Clothing,482.73,228
899,Hot,Electronics,482.73,110
900,Lawyer,Home,482.73,135
901,Hour,Electronics,482.73,361
902,Campaign,Books,482.73,185
903,Who,Clothing,482.73,143
904,Majority,Toys,482.73,71
905,Adult,Clothing,482.73,128
906,Significant,Books,482.73,363
907,Tax,Clothing,482.73,260
908,Write,Clothing,482.73,2
909,That,Books,482.73,448
910,Behind,Clothing,482.73,387
911,Idea,Home,482.73,103
912,Campaign,Home,482.73,482
913,Rock,Clothing,482.73,223
914,His,Toys,482.73,319
915,Which,Books,482.73,361
916,Year,Home,482.73,353
917,Notice,Toys,482.73,490
918,Article,Clothing,482.73,472
919,These,Toys,482.73,9
920,Design,Electronics,482.73,404
921,Peace,Home,482.73,383
922,Huge,Clothing,482.73,301
923,Morning,Books,482.73,230
924,Car,Clothing,482.73,218
925,Strategy,Books,482.73,410
926,Reason,Clothing,482.73,65
927,Staff,Toys,482.73,424
928,Thus,Toys,482.73,111
929,Remember,Toys,482.73,12
930,Test,Electronics,482.73,392
931,Skill,Books,482.73,499
932,Like,Toys,482.73,419
933,Pull,Electronics,482.73,85
934,Degree,Books,482.73,233
935,Treat,Clothing,482.73,89
936,Year,Electronics,482.73,313
937,Five,Home,482.73,53
938,Young,Electronics,482.73,11
939,Reveal,Electronics,482.73,208
940,Its,Books,482.73,461
941,Agree,Clothing,482.73,13
942,Line,Home,482.73,120
943,Friend,Toys,482.73,417
944,Along,Toys,482.73,436
945,Why,Electronics,482.73,376
946,Program,Books,482.73,19
947,Peace,Books,482.73,74
948,Total,Toys,482.73,399
949,Call,Home,482.73,242
950,Long,Clothing,482.73,222
951,Travel,Home,482.73,69
952,Meet,Clothing,482.73,311
953,Skill,Toys,482.73,210
954,Expect,Clothing,482.73,100
955,Spend,Books,482.73,185
956,Real,Electronics,482.73,131
957,Must,Electronics,482.73,110
958,It,Toys,482.73,380
959,Necessary,Books,482.73,131
960,Author,Home,482.73,19
961,Beat,Books,482.73,393
962,Identify,Electronics,482.73,23
963,Chance,Electronics,482.73,226
964,Long,Books,482.73,153
965,Company,Books,482.73,292
966,Site,Electronics,482.73,229
967,Training,Home,482.73,468
968,By,Toys,482.73,309
969,Together,Toys,482.73,487
970,Both,Books,482.73,358
971,Program,Toys,482.73,404
972,Side,Electronics,482.73,201
973,Home,Electronics,482.73,37
974,Process,Books,482.73,429
975,Remain,Books,482.73,259
976,Class,Books,482.73,187
977,Push,Home,482.73,56
978,Couple,Toys,482.73,428
979,Nature,Books,482.73,19
980,Choice,Clothing,482.73,272
981,Either,Clothing,482.73,118
982,Recently,Electronics,482.73,70
983,Option,Toys,482.73,3
984,Local,Books,482.73,220
985,Quality,Clothing,482.73,13
986,Well,Toys,482.73,2
987,Official,Electronics,482.73,215
988,Break,Home,482.73,228
989,Remember,Toys,482.73,335
990,Sing,Toys,482.73,185
991,Doctor,Home,482.73,54
992,Good,Toys,482.73,499
993,Including,Electronics,482.73,387
994,Now,Electronics,482.73,375
995,Record,Home,482.73,253
996,Book,Books,482.73,23
997,Deep,Clothing,482.73,161
998,Wrong,Books,482.73,157
999,Myself,Toys,482.73,81
1000,Answer,Clothing,482.73,402
